column,dtype,n,n_missing,pct_missing,n_unique,is_feature_candidate,is_global
qqq_high_roll_mean126,float64,9283,32,0.0034471614779704837,9234,True,True
qqq_high_roll_std126,float64,9283,32,0.0034471614779704837,9241,True,True
qqq_high_dist_max126,float64,9283,32,0.0034471614779704837,5283,True,True
qqq_high_dist_min126,float64,9283,32,0.0034471614779704837,6067,True,True
irx_adj_close_dist_max126,float64,9283,32,0.0034471614779704837,3348,True,True
irx_adj_close_roll_std126,float64,9283,32,0.0034471614779704837,9047,True,True
irx_adj_close_roll_mean126,float64,9283,32,0.0034471614779704837,9030,True,True
irx_volume_roll_mean126,float64,9283,32,0.0034471614779704837,135,True,True
vix_volume_roll_mean126,float64,9283,32,0.0034471614779704837,1,True,True
dx_y_nyb_volume_roll_std126,float64,9283,32,0.0034471614779704837,4,True,True
dx_y_nyb_volume_roll_mean126,float64,9283,32,0.0034471614779704837,4,True,True
irx_adj_close_dist_min126,float64,9283,32,0.0034471614779704837,3329,True,True
tnx_high_roll_mean126,float64,9283,32,0.0034471614779704837,9233,True,True
tnx_open_dist_min126,float64,9283,32,0.0034471614779704837,5629,True,True
tnx_high_roll_std126,float64,9283,32,0.0034471614779704837,9245,True,True
tnx_open_dist_max126,float64,9283,32,0.0034471614779704837,5726,True,True
vix_volume_roll_std126,float64,9283,32,0.0034471614779704837,1,True,True
tnx_open_roll_mean126,float64,9283,32,0.0034471614779704837,9236,True,True
tnx_open_roll_std126,float64,9283,32,0.0034471614779704837,9247,True,True
vix_close_roll_mean126,float64,9283,32,0.0034471614779704837,9227,True,True
spy_open_dist_max126,float64,9283,32,0.0034471614779704837,5470,True,True
spy_open_dist_min126,float64,9283,32,0.0034471614779704837,6187,True,True
spy_open_roll_mean126,float64,9283,32,0.0034471614779704837,9248,True,True
spy_open_roll_std126,float64,9283,32,0.0034471614779704837,9250,True,True
tnx_low_dist_min126,float64,9283,32,0.0034471614779704837,5596,True,True
tnx_low_dist_max126,float64,9283,32,0.0034471614779704837,5620,True,True
tnx_high_dist_min126,float64,9283,32,0.0034471614779704837,5515,True,True
tnx_high_dist_max126,float64,9283,32,0.0034471614779704837,5681,True,True
dx_y_nyb_adj_close_dist_min126,float64,9283,32,0.0034471614779704837,5620,True,True
dx_y_nyb_close_dist_min126,float64,9283,32,0.0034471614779704837,5620,True,True
dx_y_nyb_close_dist_max126,float64,9283,32,0.0034471614779704837,5655,True,True
irx_close_roll_mean126,float64,9283,32,0.0034471614779704837,9030,True,True
qqq_low_roll_std126,float64,9283,32,0.0034471614779704837,9248,True,True
qqq_low_dist_max126,float64,9283,32,0.0034471614779704837,5348,True,True
qqq_low_dist_min126,float64,9283,32,0.0034471614779704837,6063,True,True
spy_adj_close_dist_min126,float64,9283,32,0.0034471614779704837,6207,True,True
spy_adj_close_roll_mean126,float64,9283,32,0.0034471614779704837,9251,True,True
tnx_low_roll_mean126,float64,9283,32,0.0034471614779704837,9230,True,True
vix_close_dist_min126,float64,9283,32,0.0034471614779704837,5858,True,True
vix_adj_close_roll_mean126,float64,9283,32,0.0034471614779704837,9227,True,True
tnx_low_roll_std126,float64,9283,32,0.0034471614779704837,9241,True,True
vix_adj_close_roll_std126,float64,9283,32,0.0034471614779704837,9241,True,True
vix_adj_close_dist_min126,float64,9283,32,0.0034471614779704837,5858,True,True
vix_adj_close_dist_max126,float64,9283,32,0.0034471614779704837,5983,True,True
spy_high_roll_mean126,float64,9283,32,0.0034471614779704837,9242,True,True
spy_high_roll_std126,float64,9283,32,0.0034471614779704837,9249,True,True
tnx_adj_close_dist_max126,float64,9283,32,0.0034471614779704837,5694,True,True
tnx_close_dist_max126,float64,9283,32,0.0034471614779704837,5694,True,True
tnx_close_dist_min126,float64,9283,32,0.0034471614779704837,5601,True,True
vix_low_roll_mean126,float64,9283,32,0.0034471614779704837,9230,True,True
spy_low_dist_max126,float64,9283,32,0.0034471614779704837,5462,True,True
spy_low_roll_std126,float64,9283,32,0.0034471614779704837,9247,True,True
spy_low_roll_mean126,float64,9283,32,0.0034471614779704837,9244,True,True
spy_low_dist_min126,float64,9283,32,0.0034471614779704837,6177,True,True
spy_high_dist_min126,float64,9283,32,0.0034471614779704837,6146,True,True
spy_high_dist_max126,float64,9283,32,0.0034471614779704837,5422,True,True
qqq_volume_dist_min126,float64,9283,32,0.0034471614779704837,6301,True,True
qqq_volume_dist_max126,float64,9283,32,0.0034471614779704837,6277,True,True
qqq_volume_roll_std126,float64,9283,32,0.0034471614779704837,9251,True,True
qqq_volume_roll_mean126,float64,9283,32,0.0034471614779704837,9251,True,True
qqq_close_roll_std126,float64,9283,32,0.0034471614779704837,9247,True,True
qqq_close_dist_max126,float64,9283,32,0.0034471614779704837,5321,True,True
qqq_close_roll_mean126,float64,9283,32,0.0034471614779704837,9246,True,True
vix_close_dist_max126,float64,9283,32,0.0034471614779704837,5983,True,True
tnx_adj_close_dist_min126,float64,9283,32,0.0034471614779704837,5601,True,True
vix_close_roll_std126,float64,9283,32,0.0034471614779704837,9241,True,True
tnx_close_roll_mean126,float64,9283,32,0.0034471614779704837,9236,True,True
tnx_close_roll_std126,float64,9283,32,0.0034471614779704837,9244,True,True
vix_low_roll_std126,float64,9283,32,0.0034471614779704837,9249,True,True
dx_y_nyb_high_dist_min126,float64,9283,32,0.0034471614779704837,5505,True,True
dx_y_nyb_high_dist_max126,float64,9283,32,0.0034471614779704837,5537,True,True
dx_y_nyb_high_roll_std126,float64,9283,32,0.0034471614779704837,9248,True,True
dx_y_nyb_open_roll_mean126,float64,9283,32,0.0034471614779704837,9237,True,True
vix_open_roll_std126,float64,9283,32,0.0034471614779704837,9246,True,True
vix_low_dist_min126,float64,9283,32,0.0034471614779704837,5813,True,True
vix_low_dist_max126,float64,9283,32,0.0034471614779704837,5896,True,True
tnx_volume_roll_std126,float64,9283,32,0.0034471614779704837,126,True,True
dx_y_nyb_open_dist_max126,float64,9283,32,0.0034471614779704837,5680,True,True
dx_y_nyb_open_dist_min126,float64,9283,32,0.0034471614779704837,5636,True,True
dx_y_nyb_high_roll_mean126,float64,9283,32,0.0034471614779704837,9233,True,True
spy_close_roll_mean126,float64,9283,32,0.0034471614779704837,9250,True,True
tnx_volume_roll_mean126,float64,9283,32,0.0034471614779704837,126,True,True
tnx_adj_close_roll_std126,float64,9283,32,0.0034471614779704837,9244,True,True
tnx_adj_close_roll_mean126,float64,9283,32,0.0034471614779704837,9236,True,True
spy_close_roll_std126,float64,9283,32,0.0034471614779704837,9250,True,True
spy_close_dist_max126,float64,9283,32,0.0034471614779704837,5481,True,True
spy_close_dist_min126,float64,9283,32,0.0034471614779704837,6154,True,True
qqq_adj_close_dist_min126,float64,9283,32,0.0034471614779704837,6111,True,True
qqq_adj_close_roll_mean126,float64,9283,32,0.0034471614779704837,9249,True,True
qqq_adj_close_roll_std126,float64,9283,32,0.0034471614779704837,9249,True,True
qqq_adj_close_dist_max126,float64,9283,32,0.0034471614779704837,5332,True,True
qqq_close_dist_min126,float64,9283,32,0.0034471614779704837,6070,True,True
dx_y_nyb_adj_close_roll_std126,float64,9283,32,0.0034471614779704837,9248,True,True
dx_y_nyb_close_roll_mean126,float64,9283,32,0.0034471614779704837,9233,True,True
vix_open_roll_mean126,float64,9283,32,0.0034471614779704837,9238,True,True
irx_volume_roll_std126,float64,9283,32,0.0034471614779704837,139,True,True
irx_close_roll_std126,float64,9283,32,0.0034471614779704837,9047,True,True
irx_close_dist_max126,float64,9283,32,0.0034471614779704837,3348,True,True
irx_close_dist_min126,float64,9283,32,0.0034471614779704837,3329,True,True
dx_y_nyb_close_roll_std126,float64,9283,32,0.0034471614779704837,9248,True,True
dx_y_nyb_open_roll_std126,float64,9283,32,0.0034471614779704837,9247,True,True
spy_adj_close_roll_std126,float64,9283,32,0.0034471614779704837,9251,True,True
spy_adj_close_dist_max126,float64,9283,32,0.0034471614779704837,5420,True,True
spy_volume_roll_mean126,float64,9283,32,0.0034471614779704837,9250,True,True
spy_volume_roll_std126,float64,9283,32,0.0034471614779704837,9251,True,True
spy_volume_dist_max126,float64,9283,32,0.0034471614779704837,6284,True,True
spy_volume_dist_min126,float64,9283,32,0.0034471614779704837,6282,True,True
dx_y_nyb_adj_close_dist_max126,float64,9283,32,0.0034471614779704837,5655,True,True
qqq_low_roll_mean126,float64,9283,32,0.0034471614779704837,9241,True,True
vix_high_dist_min126,float64,9283,32,0.0034471614779704837,5872,True,True
irx_open_roll_mean126,float64,9283,32,0.0034471614779704837,9018,True,True
irx_open_roll_std126,float64,9283,32,0.0034471614779704837,9040,True,True
irx_open_dist_min126,float64,9283,32,0.0034471614779704837,3415,True,True
irx_high_roll_mean126,float64,9283,32,0.0034471614779704837,9041,True,True
irx_open_dist_max126,float64,9283,32,0.0034471614779704837,3409,True,True
dtf_roll_mean126,float64,9283,30,0.0032317138855973283,8694,True,False
trm_dist_min126,float64,9283,30,0.0032317138855973283,5728,True,False
dtf_dist_min126,float64,9283,30,0.0032317138855973283,1012,True,False
dtf_dist_max126,float64,9283,30,0.0032317138855973283,1232,True,False
dtf_roll_std126,float64,9283,30,0.0032317138855973283,9183,True,False
tipm_roll_mean126,float64,9283,30,0.0032317138855973283,3715,True,False
trm_dist_max126,float64,9283,30,0.0032317138855973283,5654,True,False
trm_roll_std126,float64,9283,30,0.0032317138855973283,9253,True,False
trm_roll_mean126,float64,9283,30,0.0032317138855973283,9253,True,False
precio_brent_dist_max126,float64,9283,30,0.0032317138855973283,5722,True,False
precio_brent_roll_std126,float64,9283,30,0.0032317138855973283,9248,True,False
precio_brent_roll_mean126,float64,9283,30,0.0032317138855973283,9212,True,False
precio_brent_dist_min126,float64,9283,30,0.0032317138855973283,6003,True,False
bancolombia_price_usd_dist_max126,float64,9283,30,0.0032317138855973283,5214,True,False
bancolombia_price_usd_dist_min126,float64,9283,30,0.0032317138855973283,5560,True,False
precio_bolsa_nacional_energetica_dist_max126,float64,9283,30,0.0032317138855973283,8903,True,False
bancolombia_price_usd_roll_std126,float64,9283,30,0.0032317138855973283,9241,True,False
precio_bolsa_nacional_energetica_roll_mean126,float64,9283,30,0.0032317138855973283,9253,True,False
precio_bolsa_nacional_energetica_roll_std126,float64,9283,30,0.0032317138855973283,9253,True,False
tipm_dist_min126,float64,9283,30,0.0032317138855973283,70,True,False
tipm_dist_max126,float64,9283,30,0.0032317138855973283,90,True,False
precio_cafe_centusd_dist_min126,float64,9283,30,0.0032317138855973283,309,True,False
precio_cafe_centusd_roll_mean126,float64,9283,30,0.0032317138855973283,9253,True,False
precio_cafe_centusd_roll_std126,float64,9283,30,0.0032317138855973283,9253,True,False
precio_cafe_centusd_dist_max126,float64,9283,30,0.0032317138855973283,301,True,False
tipm_roll_std126,float64,9283,30,0.0032317138855973283,6249,True,False
inflacion_sin_alimentos_roll_mean126,float64,9283,30,0.0032317138855973283,8849,True,False
precio_oro_dist_min126,float64,9283,30,0.0032317138855973283,351,True,False
bancolombia_price_usd_roll_mean126,float64,9283,30,0.0032317138855973283,9239,True,False
inflacion_sin_alimentos_dist_max126,float64,9283,30,0.0032317138855973283,306,True,False
inflacion_sin_alimentos_roll_std126,float64,9283,30,0.0032317138855973283,9216,True,False
precio_bolsa_nacional_energetica_dist_min126,float64,9283,30,0.0032317138855973283,9058,True,False
inflacion_sin_alimentos_dist_min126,float64,9283,30,0.0032317138855973283,272,True,False
precio_oro_roll_std126,float64,9283,30,0.0032317138855973283,9225,True,False
precio_oro_roll_mean126,float64,9283,30,0.0032317138855973283,9225,True,False
precio_oro_dist_max126,float64,9283,30,0.0032317138855973283,243,True,False
tipm_change_30,float64,9283,30,0.0032317138855973283,12,True,False
demanda_energetica_dist_max126,float64,9283,30,0.0032317138855973283,9016,True,False
demanda_energetica_dist_min126,float64,9283,30,0.0032317138855973283,9188,True,False
demanda_energetica_roll_mean126,float64,9283,30,0.0032317138855973283,9253,True,False
demanda_energetica_roll_std126,float64,9283,30,0.0032317138855973283,9253,True,False
pa_f_volume_dist_max63,float64,9283,29,0.003123990089410751,2321,True,True
irx_low_logret_5,float64,9283,25,0.00269309490466444,5900,True,True
pl_f_low_logret_21,float64,9283,24,0.002585371108477863,6064,True,True
pl_f_close_lag21,float64,9283,24,0.002585371108477863,4230,True,True
pl_f_adj_close_logret_21,float64,9283,24,0.002585371108477863,6112,True,True
pl_f_high_lag21,float64,9283,24,0.002585371108477863,3847,True,True
pl_f_low_lag21,float64,9283,24,0.002585371108477863,3859,True,True
pl_f_low_pct_21,float64,9283,24,0.002585371108477863,6060,True,True
pl_f_adj_close_lag21,float64,9283,24,0.002585371108477863,4230,True,True
pl_f_adj_close_pct_21,float64,9283,24,0.002585371108477863,6112,True,True
irx_open_logret_5,float64,9283,24,0.002585371108477863,5927,True,True
pa_f_volume_lag21,float64,9283,24,0.002585371108477863,813,True,True
pl_f_open_pct_21,float64,9283,24,0.002585371108477863,6061,True,True
pl_f_high_pct_21,float64,9283,24,0.002585371108477863,6056,True,True
pl_f_open_logret_21,float64,9283,24,0.002585371108477863,6062,True,True
pl_f_high_logret_21,float64,9283,24,0.002585371108477863,6060,True,True
pa_f_open_logret_21,float64,9283,24,0.002585371108477863,6229,True,True
pa_f_low_pct_21,float64,9283,24,0.002585371108477863,6257,True,True
pa_f_open_lag21,float64,9283,24,0.002585371108477863,4638,True,True
pa_f_high_pct_21,float64,9283,24,0.002585371108477863,6251,True,True
pl_f_open_lag21,float64,9283,24,0.002585371108477863,3854,True,True
pa_f_high_logret_21,float64,9283,24,0.002585371108477863,6259,True,True
pa_f_high_lag21,float64,9283,24,0.002585371108477863,4664,True,True
pa_f_open_pct_21,float64,9283,24,0.002585371108477863,6222,True,True
pa_f_adj_close_lag21,float64,9283,24,0.002585371108477863,5050,True,True
pa_f_close_lag21,float64,9283,24,0.002585371108477863,5050,True,True
pa_f_low_lag21,float64,9283,24,0.002585371108477863,4655,True,True
pa_f_low_logret_21,float64,9283,24,0.002585371108477863,6265,True,True
pa_f_adj_close_logret_21,float64,9283,24,0.002585371108477863,6330,True,True
pa_f_adj_close_pct_21,float64,9283,24,0.002585371108477863,6329,True,True
pa_f_close_pct_21,float64,9283,24,0.002585371108477863,6329,True,True
pa_f_close_logret_21,float64,9283,24,0.002585371108477863,6330,True,True
pl_f_volume_lag21,float64,9283,24,0.002585371108477863,1078,True,True
pl_f_close_logret_21,float64,9283,24,0.002585371108477863,6112,True,True
pl_f_close_pct_21,float64,9283,24,0.002585371108477863,6112,True,True
qqq_open_pct_21,float64,9283,23,0.002477647312291285,6587,True,True
vix_high_logret_21,float64,9283,23,0.002477647312291285,6575,True,True
irx_high_lag21,float64,9283,23,0.002477647312291285,1735,True,True
irx_high_pct_21,float64,9283,23,0.002477647312291285,5051,True,True
dx_y_nyb_close_logret_21,float64,9283,23,0.002477647312291285,6562,True,True
qqq_high_pct_21,float64,9283,23,0.002477647312291285,6586,True,True
qqq_high_logret_21,float64,9283,23,0.002477647312291285,6586,True,True
qqq_open_logret_21,float64,9283,23,0.002477647312291285,6588,True,True
vix_open_lag21,float64,9283,23,0.002477647312291285,2333,True,True
dx_y_nyb_low_lag21,float64,9283,23,0.002477647312291285,3176,True,True
dx_y_nyb_close_lag21,float64,9283,23,0.002477647312291285,3218,True,True
dx_y_nyb_close_pct_21,float64,9283,23,0.002477647312291285,6562,True,True
irx_adj_close_logret_5,float64,9283,23,0.002477647312291285,5863,True,True
irx_close_lag21,float64,9283,23,0.002477647312291285,1741,True,True
irx_low_pct_21,float64,9283,23,0.002477647312291285,5019,True,True
irx_low_lag21,float64,9283,23,0.002477647312291285,1717,True,True
irx_volume_lag21,float64,9283,23,0.002477647312291285,13,True,True
irx_adj_close_lag21,float64,9283,23,0.002477647312291285,1741,True,True
tnx_adj_close_lag21,float64,9283,23,0.002477647312291285,3368,True,True
tnx_adj_close_logret_21,float64,9283,23,0.002477647312291285,6578,True,True
tnx_volume_lag21,float64,9283,23,0.002477647312291285,12,True,True
dx_y_nyb_high_pct_21,float64,9283,23,0.002477647312291285,6532,True,True
dx_y_nyb_high_logret_21,float64,9283,23,0.002477647312291285,6532,True,True
dx_y_nyb_high_lag21,float64,9283,23,0.002477647312291285,3247,True,True
vix_low_lag21,float64,9283,23,0.002477647312291285,2239,True,True
vix_close_lag21,float64,9283,23,0.002477647312291285,2340,True,True
vix_close_logret_21,float64,9283,23,0.002477647312291285,6576,True,True
vix_close_pct_21,float64,9283,23,0.002477647312291285,6578,True,True
tnx_adj_close_pct_21,float64,9283,23,0.002477647312291285,6577,True,True
irx_open_pct_21,float64,9283,23,0.002477647312291285,5026,True,True
vix_low_pct_21,float64,9283,23,0.002477647312291285,6571,True,True
vix_low_logret_21,float64,9283,23,0.002477647312291285,6571,True,True
irx_open_lag21,float64,9283,23,0.002477647312291285,1737,True,True
qqq_open_lag21,float64,9283,23,0.002477647312291285,5204,True,True
vix_high_lag21,float64,9283,23,0.002477647312291285,2409,True,True
vix_high_pct_21,float64,9283,23,0.002477647312291285,6577,True,True
irx_close_logret_5,float64,9283,23,0.002477647312291285,5863,True,True
dx_y_nyb_open_logret_21,float64,9283,23,0.002477647312291285,6560,True,True
vix_adj_close_logret_21,float64,9283,23,0.002477647312291285,6576,True,True
vix_adj_close_lag21,float64,9283,23,0.002477647312291285,2340,True,True
vix_adj_close_pct_21,float64,9283,23,0.002477647312291285,6578,True,True
dx_y_nyb_open_pct_21,float64,9283,23,0.002477647312291285,6560,True,True
dx_y_nyb_open_lag21,float64,9283,23,0.002477647312291285,3231,True,True
spy_adj_close_logret_21,float64,9283,23,0.002477647312291285,6605,True,True
spy_adj_close_lag21,float64,9283,23,0.002477647312291285,6212,True,True
spy_low_logret_21,float64,9283,23,0.002477647312291285,6598,True,True
spy_low_lag21,float64,9283,23,0.002477647312291285,5506,True,True
tnx_low_pct_21,float64,9283,23,0.002477647312291285,6574,True,True
tnx_low_logret_21,float64,9283,23,0.002477647312291285,6574,True,True
spy_high_logret_21,float64,9283,23,0.002477647312291285,6596,True,True
qqq_adj_close_logret_21,float64,9283,23,0.002477647312291285,6591,True,True
spy_close_lag21,float64,9283,23,0.002477647312291285,5550,True,True
qqq_low_logret_21,float64,9283,23,0.002477647312291285,6589,True,True
qqq_low_pct_21,float64,9283,23,0.002477647312291285,6588,True,True
qqq_low_lag21,float64,9283,23,0.002477647312291285,5197,True,True
vix_volume_lag21,float64,9283,23,0.002477647312291285,1,True,True
tnx_high_logret_21,float64,9283,23,0.002477647312291285,6571,True,True
tnx_high_pct_21,float64,9283,23,0.002477647312291285,6567,True,True
spy_open_lag21,float64,9283,23,0.002477647312291285,5546,True,True
spy_open_pct_21,float64,9283,23,0.002477647312291285,6593,True,True
spy_open_logret_21,float64,9283,23,0.002477647312291285,6593,True,True
tnx_low_lag21,float64,9283,23,0.002477647312291285,3337,True,True
tnx_high_lag21,float64,9283,23,0.002477647312291285,3339,True,True
spy_high_pct_21,float64,9283,23,0.002477647312291285,6596,True,True
qqq_adj_close_pct_21,float64,9283,23,0.002477647312291285,6591,True,True
qqq_close_lag21,float64,9283,23,0.002477647312291285,5195,True,True
spy_close_pct_21,float64,9283,23,0.002477647312291285,6604,True,True
tnx_close_logret_21,float64,9283,23,0.002477647312291285,6578,True,True
tnx_close_pct_21,float64,9283,23,0.002477647312291285,6577,True,True
spy_close_logret_21,float64,9283,23,0.002477647312291285,6604,True,True
qqq_adj_close_lag21,float64,9283,23,0.002477647312291285,5980,True,True
tnx_close_lag21,float64,9283,23,0.002477647312291285,3368,True,True
spy_adj_close_pct_21,float64,9283,23,0.002477647312291285,6605,True,True
spy_volume_pct_21,float64,9283,23,0.002477647312291285,6605,True,True
spy_volume_lag21,float64,9283,23,0.002477647312291285,6368,True,True
spy_volume_logret_21,float64,9283,23,0.002477647312291285,6605,True,True
qqq_close_logret_21,float64,9283,23,0.002477647312291285,6587,True,True
qqq_volume_lag21,float64,9283,23,0.002477647312291285,6362,True,True
vix_open_logret_21,float64,9283,23,0.002477647312291285,6577,True,True
qqq_volume_pct_21,float64,9283,23,0.002477647312291285,6605,True,True
spy_high_lag21,float64,9283,23,0.002477647312291285,5512,True,True
tnx_open_lag21,float64,9283,23,0.002477647312291285,3370,True,True
dx_y_nyb_volume_lag21,float64,9283,23,0.002477647312291285,3,True,True
qqq_high_lag21,float64,9283,23,0.002477647312291285,5178,True,True
irx_close_pct_21,float64,9283,23,0.002477647312291285,4992,True,True
dx_y_nyb_low_pct_21,float64,9283,23,0.002477647312291285,6541,True,True
dx_y_nyb_low_logret_21,float64,9283,23,0.002477647312291285,6541,True,True
dx_y_nyb_adj_close_logret_21,float64,9283,23,0.002477647312291285,6562,True,True
dx_y_nyb_adj_close_lag21,float64,9283,23,0.002477647312291285,3218,True,True
irx_adj_close_pct_21,float64,9283,23,0.002477647312291285,4992,True,True
dx_y_nyb_adj_close_pct_21,float64,9283,23,0.002477647312291285,6562,True,True
qqq_close_pct_21,float64,9283,23,0.002477647312291285,6587,True,True
tnx_open_logret_21,float64,9283,23,0.002477647312291285,6580,True,True
vix_open_pct_21,float64,9283,23,0.002477647312291285,6576,True,True
spy_low_pct_21,float64,9283,23,0.002477647312291285,6597,True,True
qqq_volume_logret_21,float64,9283,23,0.002477647312291285,6605,True,True
tnx_open_pct_21,float64,9283,23,0.002477647312291285,6578,True,True
irx_high_logret_5,float64,9283,22,0.0023699235161047075,5922,True,True
trm_logret_21,float64,9283,21,0.0022621997199181298,6517,True,False
trm_pct_21,float64,9283,21,0.0022621997199181298,6517,True,False
trm_lag21,float64,9283,21,0.0022621997199181298,5918,True,False
inflacion_sin_alimentos_logret_21,float64,9283,21,0.0022621997199181298,300,True,False
precio_bolsa_nacional_energetica_pct_21,float64,9283,21,0.0022621997199181298,9262,True,False
precio_brent_pct_21,float64,9283,21,0.0022621997199181298,6591,True,False
precio_bolsa_nacional_energetica_lag21,float64,9283,21,0.0022621997199181298,9253,True,False
inflacion_sin_alimentos_pct_21,float64,9283,21,0.0022621997199181298,297,True,False
inflacion_sin_alimentos_lag21,float64,9283,21,0.0022621997199181298,257,True,False
precio_bolsa_nacional_energetica_logret_21,float64,9283,21,0.0022621997199181298,9262,True,False
tipm_pct_21,float64,9283,21,0.0022621997199181298,79,True,False
bancolombia_price_usd_lag21,float64,9283,21,0.0022621997199181298,5396,True,False
bancolombia_price_usd_pct_21,float64,9283,21,0.0022621997199181298,6398,True,False
bancolombia_price_usd_logret_21,float64,9283,21,0.0022621997199181298,6398,True,False
precio_brent_logret_21,float64,9283,21,0.0022621997199181298,6591,True,False
precio_brent_lag21,float64,9283,21,0.0022621997199181298,4595,True,False
tipm_lag21,float64,9283,21,0.0022621997199181298,45,True,False
tipm_logret_21,float64,9283,21,0.0022621997199181298,86,True,False
dtf_pct_21,float64,9283,21,0.0022621997199181298,1226,True,False
precio_oro_lag21,float64,9283,21,0.0022621997199181298,304,True,False
dtf_logret_21,float64,9283,21,0.0022621997199181298,1225,True,False
precio_cafe_centusd_pct_21,float64,9283,21,0.0022621997199181298,305,True,False
precio_cafe_centusd_lag21,float64,9283,21,0.0022621997199181298,305,True,False
dtf_lag21,float64,9283,21,0.0022621997199181298,661,True,False
precio_cafe_centusd_logret_21,float64,9283,21,0.0022621997199181298,305,True,False
precio_oro_logret_21,float64,9283,21,0.0022621997199181298,305,True,False
precio_oro_pct_21,float64,9283,21,0.0022621997199181298,305,True,False
demanda_energetica_pct_21,float64,9283,21,0.0022621997199181298,9262,True,False
demanda_energetica_logret_21,float64,9283,21,0.0022621997199181298,9262,True,False
target_up_h21,float64,9283,21,0.0022621997199181298,2,False,False
future_logret_h21,float64,9283,21,0.0022621997199181298,305,False,False
future_price_h21,float64,9283,21,0.0022621997199181298,305,False,False
demanda_energetica_lag21,float64,9283,21,0.0022621997199181298,9262,True,False
precio_brent_chg21_for_biplot,float64,9283,21,0.0022621997199181298,3716,False,False
dtf_chg21_for_biplot,float64,9283,21,0.0022621997199181298,351,False,False
inflacion_sin_alimentos_chg21_for_biplot,float64,9283,21,0.0022621997199181298,160,False,False
precio_cafe_centusd_chg21_for_biplot,float64,9283,21,0.0022621997199181298,305,False,False
demanda_energetica_chg21_for_biplot,float64,9283,21,0.0022621997199181298,9262,False,False
precio_bolsa_nacional_energetica_chg21_for_biplot,float64,9283,21,0.0022621997199181298,9261,False,False
oro_logret_21d_realized,float64,9283,21,0.0022621997199181298,305,False,False
precio_oro_chg21_for_biplot,float64,9283,21,0.0022621997199181298,305,False,False
trm_chg21_for_biplot,float64,9283,21,0.0022621997199181298,6148,False,False
tipm_chg21_for_biplot,float64,9283,21,0.0022621997199181298,12,False,False
irx_low_logret_1,float64,9283,17,0.0018313045351718194,4141,True,True
pa_f_close_roll_std63,float64,9283,17,0.0018313045351718194,9255,True,True
pa_f_close_roll_mean63,float64,9283,17,0.0018313045351718194,9254,True,True
pa_f_close_dist_min63,float64,9283,17,0.0018313045351718194,5602,True,True
pa_f_low_roll_mean63,float64,9283,17,0.0018313045351718194,9248,True,True
pa_f_low_roll_std63,float64,9283,17,0.0018313045351718194,9253,True,True
pa_f_close_dist_max63,float64,9283,17,0.0018313045351718194,5319,True,True
pa_f_adj_close_roll_mean63,float64,9283,17,0.0018313045351718194,9254,True,True
pl_f_adj_close_dist_max63,float64,9283,17,0.0018313045351718194,5160,True,True
pl_f_adj_close_roll_std63,float64,9283,17,0.0018313045351718194,9247,True,True
pl_f_adj_close_roll_mean63,float64,9283,17,0.0018313045351718194,9245,True,True
pa_f_adj_close_roll_std63,float64,9283,17,0.0018313045351718194,9255,True,True
pa_f_high_roll_std63,float64,9283,17,0.0018313045351718194,9248,True,True
pa_f_high_roll_mean63,float64,9283,17,0.0018313045351718194,9243,True,True
pl_f_adj_close_dist_min63,float64,9283,17,0.0018313045351718194,5411,True,True
pa_f_open_roll_std63,float64,9283,17,0.0018313045351718194,9252,True,True
pa_f_open_dist_max63,float64,9283,17,0.0018313045351718194,5144,True,True
pl_f_close_roll_std63,float64,9283,17,0.0018313045351718194,9247,True,True
pl_f_close_roll_mean63,float64,9283,17,0.0018313045351718194,9245,True,True
pl_f_close_dist_min63,float64,9283,17,0.0018313045351718194,5411,True,True
pl_f_close_dist_max63,float64,9283,17,0.0018313045351718194,5160,True,True
pl_f_high_dist_min63,float64,9283,17,0.0018313045351718194,5208,True,True
pl_f_high_dist_max63,float64,9283,17,0.0018313045351718194,4998,True,True
pl_f_open_roll_std63,float64,9283,17,0.0018313045351718194,9235,True,True
pl_f_open_roll_mean63,float64,9283,17,0.0018313045351718194,9220,True,True
pl_f_open_dist_min63,float64,9283,17,0.0018313045351718194,5211,True,True
pl_f_open_dist_max63,float64,9283,17,0.0018313045351718194,4967,True,True
pl_f_high_roll_mean63,float64,9283,17,0.0018313045351718194,9222,True,True
pl_f_high_roll_std63,float64,9283,17,0.0018313045351718194,9235,True,True
pl_f_low_dist_min63,float64,9283,17,0.0018313045351718194,5257,True,True
pl_f_low_dist_max63,float64,9283,17,0.0018313045351718194,4986,True,True
pl_f_low_roll_std63,float64,9283,17,0.0018313045351718194,9233,True,True
pl_f_low_roll_mean63,float64,9283,17,0.0018313045351718194,9220,True,True
pl_f_volume_dist_max63,float64,9283,17,0.0018313045351718194,2787,True,True
pl_f_volume_roll_mean63,float64,9283,17,0.0018313045351718194,7116,True,True
pa_f_volume_roll_std63,float64,9283,17,0.0018313045351718194,7564,True,True
pa_f_adj_close_dist_max63,float64,9283,17,0.0018313045351718194,5319,True,True
pa_f_volume_roll_mean63,float64,9283,17,0.0018313045351718194,6039,True,True
pl_f_volume_roll_std63,float64,9283,17,0.0018313045351718194,8231,True,True
pa_f_adj_close_dist_min63,float64,9283,17,0.0018313045351718194,5602,True,True
