fecha,umap_abs_1,umap_abs_2,cluster_abs,umap_chg_1,umap_chg_2,cluster_chg
2013-03-23,1.4080267,-14.488458,3,9.740861,5.27701,3
2013-03-24,1.6962796,-14.177201,3,9.627794,5.3138165,3
2013-03-25,1.6451421,-14.236402,3,12.238397,3.8347008,3
2013-03-26,1.3924583,-14.496466,3,12.066564,3.9905903,3
2013-03-27,1.3815068,-14.517227,3,12.077155,3.9771147,3
2013-03-28,1.7776947,-14.097384,3,12.817149,3.37806,3
2013-03-29,1.7543571,-14.142132,3,12.920913,3.3339584,3
2013-03-30,1.7251921,-14.151122,3,12.555506,3.5700817,3
2013-03-31,5.917419,-11.202309,3,3.6013238,4.03801,6
2013-04-01,1.7167948,-14.8310375,3,17.538223,10.756425,1
2013-04-02,1.7073599,-14.81803,3,17.540504,10.755217,1
2013-04-03,1.7103593,-14.827491,3,17.54002,10.755034,1
2013-04-04,1.7129662,-14.834812,3,17.540771,10.7544365,1
2013-04-05,1.724699,-14.844984,3,17.541637,10.753167,1
2013-04-06,1.7274292,-14.8417,3,17.541698,10.75289,1
2013-04-07,1.7141408,-14.752989,3,17.541893,10.751677,1
2013-04-08,1.718344,-14.84396,3,17.543203,10.750089,1
2013-04-09,1.7001874,-14.837151,3,17.542048,10.751357,1
2013-04-10,1.7093681,-14.83318,3,17.542591,10.749722,1
2013-04-11,1.7119466,-14.829527,3,17.544064,10.747757,1
2013-04-12,1.7080528,-14.826655,3,17.544016,10.747088,1
2013-04-13,1.7131157,-14.825993,3,17.544077,10.74629,1
2013-04-14,1.7185725,-14.795243,3,17.551756,10.740618,1
2013-04-15,1.7097224,-14.825643,3,17.540316,10.747061,1
2013-04-16,1.6976186,-14.794185,3,17.5414,10.7475195,1
2013-04-17,1.6934078,-14.806778,3,17.541256,10.747421,1
2013-04-18,1.7079233,-14.823501,3,17.535648,10.745642,1
2013-04-19,1.6842005,-14.815309,3,6.4170947,5.16115,3
2013-04-20,1.6999667,-14.810431,3,17.539635,10.7467165,1
2013-04-21,1.7235081,-14.748767,3,17.54433,10.745723,1
2013-04-22,1.720554,-14.843405,3,10.926492,4.3427577,3
2013-04-23,1.7176538,-14.844559,3,10.92225,4.303356,3
2013-04-24,1.7171767,-14.839307,3,11.043096,4.6018324,3
2013-04-25,1.7190608,-14.848179,3,11.431605,5.325362,3
2013-04-26,1.7387065,-14.867102,3,11.462006,5.3431215,3
2013-04-27,1.714065,-14.832535,3,11.453771,5.3463454,3
2013-04-28,1.7255746,-14.744158,3,11.453662,5.3341475,3
2013-04-29,1.7445452,-14.866754,3,11.462864,5.3465333,3
2013-04-30,1.7220689,-14.843721,3,15.010067,7.2590957,1
2013-05-01,5.85636,-11.270816,3,13.155116,-6.6425085,2
2013-05-02,5.563339,-11.651804,3,13.154882,-6.6468134,2
2013-05-03,5.5285454,-11.65871,3,13.154195,-6.647543,2
2013-05-04,5.561342,-11.64634,3,13.146779,-6.634191,2
2013-05-05,5.8822193,-11.192057,3,13.154392,-6.6475077,2
2013-05-06,5.530156,-11.638296,3,13.152878,-6.645335,2
2013-05-07,5.5214868,-11.6533165,3,13.137761,-6.6336102,2
2013-05-08,5.5224996,-11.661219,3,13.153375,-6.646761,2
2013-05-09,5.5380235,-11.690958,3,13.152764,-6.6464586,2
2013-05-10,5.518299,-11.6765375,3,13.1563015,-6.6510773,2
2013-05-11,5.528302,-11.649061,3,13.156259,-6.6509614,2
2013-05-12,5.913123,-11.18849,3,13.161214,-6.6586227,2
2013-05-13,5.9052973,-11.192343,3,13.1558895,-6.648539,2
2013-05-14,5.528153,-11.683746,3,13.157946,-6.652675,2
2013-05-15,5.515177,-11.670727,3,13.158755,-6.654005,2
2013-05-16,5.495398,-11.678319,3,13.158967,-6.6542926,2
2013-05-17,5.5159097,-11.679649,3,13.158961,-6.654325,2
2013-05-18,5.522189,-11.655512,3,13.159043,-6.6544447,2
2013-05-19,5.8924417,-11.19863,3,13.159157,-6.6546164,2
2013-05-20,5.5192385,-11.659353,3,13.159197,-6.6546683,2
2013-05-21,5.5275345,-11.66948,3,2.9621587,3.8955655,6
2013-05-22,5.526938,-11.671009,3,7.0194764,4.708702,3
2013-05-23,5.4847608,-11.653043,3,8.667897,3.9286342,3
2013-05-24,5.5010176,-11.643736,3,8.686727,3.8606467,3
2013-05-25,5.5224547,-11.640264,3,8.658901,3.830335,3
2013-05-26,5.9017153,-11.202817,3,8.666878,3.868254,3
2013-05-27,5.49977,-11.630452,3,8.615622,3.767638,3
2013-05-28,5.499824,-11.640679,3,8.599806,3.7734368,3
2013-05-29,5.492445,-11.634166,3,8.508722,3.62172,3
2013-05-30,5.495519,-11.627721,3,8.727851,3.9030564,3
2013-05-31,5.4724736,-11.5421295,3,15.078245,8.183655,1
2013-06-01,5.6041794,-11.343135,3,1.376665,12.012334,0
2013-06-02,5.950163,-11.149888,3,1.3784863,12.009972,0
2013-06-03,5.9014177,-11.171274,3,1.3757321,12.013148,0
2013-06-04,5.366033,-11.374717,3,1.380809,12.006532,0
2013-06-05,5.4162397,-11.421351,3,1.3760997,12.012421,0
2013-06-06,5.3901143,-11.405563,3,1.37623,12.012579,0
2013-06-07,5.3534484,-11.41387,3,1.3754288,12.012851,0
2013-06-08,5.4333696,-11.368601,3,1.3766756,12.012098,0
2013-06-09,5.894744,-11.127771,3,1.3737828,12.015189,0
2013-06-10,5.8874516,-11.147188,3,12.483618,3.513143,3
2013-06-11,5.4360347,-11.433462,3,1.3744543,12.0145035,0
2013-06-12,5.412606,-11.384112,3,1.3710746,12.018132,0
2013-06-13,5.320255,-11.336635,3,1.3699104,12.019235,0
2013-06-14,5.3974648,-11.406672,3,1.3705851,12.01848,0
2013-06-15,5.510257,-11.226715,3,1.3696908,12.01942,0
2013-06-16,5.9320345,-11.129615,3,1.3615854,12.027645,0
2013-06-17,5.388731,-11.410945,3,1.3696167,12.019591,0
2013-06-18,5.349284,-11.4156275,3,1.3696756,12.019488,0
2013-06-19,5.360693,-11.364032,3,1.369365,12.0197935,0
2013-06-20,5.374364,-11.386981,3,1.369699,12.019488,0
2013-06-21,5.3251967,-11.349048,3,2.4278584,9.439566,0
2013-06-22,5.3821387,-11.334514,3,8.876084,4.257334,3
2013-06-23,5.938457,-11.1337595,3,8.8848505,4.2211514,3
2013-06-24,5.3023415,-11.291212,3,6.936893,4.745119,3
2013-06-25,5.237012,-11.225468,3,8.891714,4.2054844,3
2013-06-26,5.2456884,-11.285499,3,9.003661,4.209144,3
2013-06-27,5.2506657,-11.285365,3,8.904411,4.229745,3
2013-06-28,5.3023615,-11.264387,3,15.023326,8.112342,1
2013-06-29,5.638487,-11.147594,3,15.025202,8.1009035,1
2013-06-30,5.950937,-11.115176,3,15.008665,8.112555,1
2013-07-01,5.9941187,-11.143093,3,15.01817,8.120905,1
2013-07-02,5.4077096,-11.137055,3,15.112291,8.0531845,1
2013-07-03,5.1997476,-11.164917,3,15.162117,8.0693865,1
2013-07-04,5.147686,-11.121197,3,15.145976,8.061646,1
2013-07-05,5.11165,-11.137065,3,15.14988,8.05812,1
2013-07-06,5.3160667,-11.027782,3,15.142388,8.047969,1
2013-07-07,5.8513513,-11.087336,3,15.146897,8.045372,1
2013-07-08,4.9500165,-11.162789,3,15.149859,8.047991,1
2013-07-09,4.952062,-11.154626,3,15.144881,8.044107,1
2013-07-10,4.9467096,-11.152366,3,15.152415,8.038494,1
2013-07-11,4.9769735,-11.158009,3,15.143895,8.032727,1
2013-07-12,4.96255,-11.1558,3,15.340993,6.8249235,1
2013-07-13,5.4112234,-11.035284,3,15.345916,6.8219395,1
2013-07-14,5.904616,-11.073485,3,15.339695,6.814206,1
2013-07-15,5.0459466,-11.147283,3,15.338328,6.8045883,1
2013-07-16,5.0978146,-11.134616,3,15.340388,6.802972,1
2013-07-17,5.089196,-11.152409,3,15.342104,6.8048415,1
2013-07-18,4.999555,-11.17055,3,15.340487,6.8062115,1
2013-07-19,5.0614476,-11.165872,3,8.804505,6.6286273,3
2013-07-20,5.8936687,-11.104983,3,9.072935,6.690775,3
2013-07-21,5.918136,-11.1059675,3,8.81267,6.597993,3
2013-07-22,5.0219994,-11.167366,3,6.579834,5.4120407,3
2013-07-23,4.98997,-11.1730995,3,7.5159903,5.6192923,3
2013-07-24,5.0069456,-11.160611,3,11.140071,6.1286993,3
2013-07-25,5.029833,-11.140913,3,11.138618,6.1271167,3
2013-07-26,4.988478,-11.179558,3,11.253764,5.9756484,3
2013-07-27,5.0766773,-11.147644,3,11.21472,5.9993157,3
2013-07-28,5.6618266,-11.073947,3,11.227856,5.965295,3
2013-07-29,4.9985814,-11.16466,3,11.378325,6.022245,3
2013-07-30,5.0016594,-11.169722,3,11.348175,5.902605,3
2013-07-31,4.9761977,-11.187742,3,14.759169,7.00947,1
2013-08-01,5.0372524,-11.178189,3,14.764966,6.9896317,1
2013-08-02,5.102519,-11.113892,3,14.753045,6.9884057,1
2013-08-03,5.318713,-11.035719,3,14.759653,6.9974937,1
2013-08-04,5.929839,-11.118411,3,14.767622,7.015668,1
2013-08-05,5.2003593,-11.023064,3,14.780934,7.037569,1
2013-08-06,5.2230797,-11.000168,3,14.816773,7.1107936,1
2013-08-07,5.6496677,-11.022531,3,15.040961,7.0787144,1
2013-08-08,5.144144,-11.083813,3,14.857026,7.1562486,1
2013-08-09,5.138817,-11.080628,3,14.845322,7.145818,1
2013-08-10,5.3755574,-11.052265,3,14.747798,7.062068,1
2013-08-11,5.92872,-11.130028,3,14.855024,7.1489434,1
2013-08-12,5.3692555,-11.030752,3,14.896657,7.1707506,1
2013-08-13,5.305385,-11.029623,3,14.910385,7.218064,1
2013-08-14,5.226662,-11.032524,3,14.901291,7.211037,1
2013-08-15,5.184181,-10.965133,3,15.50861,8.088199,1
2013-08-16,5.2197213,-10.998252,3,15.514947,8.114142,1
2013-08-17,5.393571,-11.005591,3,15.5204,8.105507,1
2013-08-18,5.9276547,-11.074624,3,15.522109,8.118437,1
2013-08-19,5.922694,-11.090198,3,12.647908,3.5549803,3
2013-08-20,5.2807236,-10.994669,3,15.526899,8.1216,1
2013-08-21,5.2576866,-10.964998,3,8.666498,5.977559,3
2013-08-22,5.251705,-10.94928,3,8.733749,5.725634,3
2013-08-23,5.174841,-10.954095,3,8.432588,5.791949,3
2013-08-24,5.430218,-10.94618,3,8.437252,5.698491,3
2013-08-25,5.9238343,-11.113508,3,8.452865,5.7180643,3
2013-08-26,5.3425293,-10.941584,3,8.455939,5.535518,3
2013-08-27,5.374744,-10.927138,3,8.248211,4.217031,3
2013-08-28,5.3330817,-10.90404,3,7.569845,5.379224,3
2013-08-29,5.3356504,-10.908169,3,8.228022,6.9594965,3
2013-08-30,5.349231,-10.919856,3,4.695762,2.125966,6
2013-08-31,5.433609,-10.917322,3,4.6891313,2.1075919,6
2013-09-01,5.9441357,-11.092022,3,4.693588,2.09816,6
2013-09-02,5.339026,-10.93807,3,4.689695,2.1001294,6
2013-09-03,5.3547025,-10.908189,3,4.690159,2.1002743,6
2013-09-04,5.3261275,-10.897876,3,4.6806173,2.0939682,6
2013-09-05,5.332194,-10.922637,3,4.6941133,2.0789795,6
2013-09-06,5.3274045,-10.887167,3,4.7061243,2.064517,6
2013-09-07,5.4272594,-10.8713875,3,4.6990647,2.0534527,6
2013-09-08,5.9286757,-11.094537,3,4.7088304,2.020079,6
2013-09-09,5.3390436,-10.922445,3,5.046587,1.633013,6
2013-09-10,5.2538304,-10.974412,3,4.891865,1.7386118,6
2013-09-11,5.3178616,-10.946596,3,4.909001,1.7736233,6
2013-09-12,5.303733,-10.943339,3,4.9102235,1.7692753,6
2013-09-13,5.245389,-10.971564,3,4.9191303,1.7360095,6
2013-09-14,5.3803744,-10.931219,3,4.9251537,1.6997049,6
2013-09-15,5.898148,-11.070535,3,4.91618,1.7061871,6
2013-09-16,5.234647,-10.984079,3,4.968806,1.660426,6
2013-09-17,5.1949177,-11.004611,3,5.2807226,1.5460584,6
2013-09-18,5.2076735,-10.980494,3,5.32163,1.5539285,6
2013-09-19,5.2249866,-10.975289,3,5.2812843,1.5872039,6
2013-09-20,5.2325697,-10.984673,3,10.953383,5.3430824,3
2013-09-21,5.331658,-10.973158,3,10.963494,5.350551,3
2013-09-22,5.9125767,-11.09941,3,10.964847,5.373092,3
2013-09-23,5.184174,-11.039002,3,10.977603,5.348036,3
2013-09-24,5.210784,-10.98056,3,10.99649,5.370942,3
2013-09-25,5.2128706,-10.998088,3,10.984664,5.368108,3
2013-09-26,5.1991158,-11.004687,3,10.871218,4.151199,3
2013-09-27,5.2102537,-10.976498,3,10.864862,4.1389747,3
2013-09-28,5.473043,-11.0327635,3,10.879621,4.137055,3
2013-09-29,5.9179654,-11.110157,3,10.876438,4.111987,3
2013-09-30,5.3575997,-11.045535,3,10.884088,4.1336513,3
2013-10-01,5.294058,-11.057652,3,10.881315,-0.15056412,3
2013-10-02,5.27891,-10.983875,3,10.853562,-0.1590898,3
2013-10-03,5.179987,-11.019757,3,10.868816,-0.09666416,3
2013-10-04,5.2557583,-11.013333,3,10.886747,-0.14421217,3
2013-10-05,5.4162407,-11.040727,3,10.884527,-0.13100988,3
2013-10-06,5.8974147,-11.126243,3,10.892886,-0.119706586,3
2013-10-07,5.1967826,-11.014909,3,10.911417,-0.2371889,3
2013-10-08,5.2349772,-10.987923,3,10.812664,-0.25765935,3
2013-10-09,5.204774,-11.014588,3,10.780752,-0.23249,3
2013-10-10,5.2252593,-10.989335,3,10.77913,-0.21939832,3
2013-10-11,5.1972046,-10.977143,3,10.9532,-0.2851665,3
2013-10-12,5.3436685,-11.052519,3,10.948031,-0.26921743,3
2013-10-13,5.922028,-11.110634,3,10.961518,-0.26546857,3
2013-10-14,5.90923,-11.103686,3,12.851982,3.3962836,3
2013-10-15,5.238269,-11.00479,3,12.453394,3.613733,3
2013-10-16,5.24461,-11.032102,3,12.448628,3.5901449,3
2013-10-17,5.2112875,-11.04062,3,10.954563,-0.26911676,3
2013-10-18,5.1655226,-11.029696,3,10.803163,-0.23958291,3
2013-10-19,5.394359,-10.989953,3,10.787698,-0.20726101,3
2013-10-20,5.9105635,-11.108448,3,10.784285,-0.21466683,3
2013-10-21,5.136294,-11.043915,3,10.780675,-0.20767845,3
2013-10-22,4.9846983,-11.164785,3,9.496363,3.1885757,3
2013-10-23,4.9965,-11.146584,3,9.688395,3.931719,3
2013-10-24,4.9691434,-11.17258,3,9.679491,4.016302,3
2013-10-25,4.976115,-11.155508,3,9.739237,3.9175658,3
2013-10-26,4.9893203,-11.207143,3,9.71913,3.9207134,3
2013-10-27,5.786996,-11.09704,3,9.710339,3.9237156,3
2013-10-28,4.969137,-11.17228,3,9.69203,3.9351804,3
2013-10-29,4.9793534,-11.139775,3,9.7046585,3.9303174,3
2013-10-30,4.987031,-11.189147,3,9.532048,3.0417469,3
2013-10-31,4.945165,-11.168047,3,14.651857,8.364077,1
2013-11-01,4.967366,-11.155678,3,14.653966,8.366006,1
2013-11-02,4.9849916,-11.139439,3,14.6589,8.367404,1
2013-11-03,5.759881,-11.0653105,3,14.680607,8.37452,1
2013-11-04,5.2833104,-11.134683,3,14.66086,8.366651,1
2013-11-05,4.9799457,-11.171492,3,14.665417,8.366602,1
2013-11-06,4.9705324,-11.167801,3,14.710438,8.367273,1
2013-11-07,5.114452,-10.950713,3,14.741609,8.360311,1
2013-11-08,5.223643,-10.708794,3,14.775013,8.364846,1
2013-11-09,5.3506455,-10.720186,3,14.772945,8.360656,1
2013-11-10,5.9438367,-11.044668,3,14.775261,8.364646,1
2013-11-11,5.9066095,-11.027988,3,12.304386,3.4575307,3
2013-11-12,5.2280726,-10.60409,3,14.796074,8.414725,1
2013-11-13,5.2331114,-10.611977,3,14.826437,8.483248,1
2013-11-14,5.2435436,-10.567113,3,14.8583,8.544892,1
2013-11-15,5.2443094,-10.573982,3,14.862753,8.562447,1
2013-11-16,5.288344,-10.601524,3,14.851953,8.548702,1
2013-11-17,5.869482,-11.014723,3,14.862479,8.550636,1
2013-11-18,5.250415,-10.596881,3,14.851278,8.550416,1
2013-11-19,5.245823,-10.580086,3,14.852092,8.539399,1
2013-11-20,5.274117,-10.561607,3,14.848621,8.545543,1
2013-11-21,5.2537293,-10.543257,3,14.848718,8.549096,1
2013-11-22,5.2653337,-10.547937,3,8.082781,6.760818,3
2013-11-23,5.3688674,-10.6238165,3,8.080432,6.7589493,3
2013-11-24,5.923078,-11.0286,3,8.103467,6.741192,3
2013-11-25,5.2876782,-10.535631,3,6.973623,5.1037245,3
2013-11-26,5.275536,-10.495707,3,8.107013,6.7658544,3
2013-11-27,5.3024125,-10.515423,3,8.104053,6.7639356,3
2013-11-28,5.284711,-10.517867,3,8.140479,6.796687,3
2013-11-29,5.3231397,-10.537991,3,15.292657,8.169755,1
2013-11-30,5.404871,-10.676147,3,15.30642,8.1646805,1
2013-12-01,5.9462767,-11.026255,3,15.89134,8.282276,1
2013-12-02,5.360974,-10.603232,3,6.951826,5.14212,3
2013-12-03,5.3420773,-10.530034,3,15.891091,8.279681,1
2013-12-04,5.3009024,-10.48759,3,15.9558525,8.307178,1
2013-12-05,5.298833,-10.503958,3,15.9997225,8.32182,1
2013-12-06,5.2868047,-10.496768,3,16.01764,8.315971,1
2013-12-07,5.4324102,-10.597978,3,15.973708,8.308704,1
2013-12-08,5.9253597,-10.991025,3,15.97164,8.301676,1
2013-12-09,5.2825704,-10.491398,3,16.081554,8.3306675,1
2013-12-10,5.2778416,-10.479969,3,16.117191,8.316276,1
2013-12-11,5.2866783,-10.469127,3,16.134409,8.316162,1
2013-12-12,5.282592,-10.481189,3,16.195572,8.298382,1
2013-12-13,5.281157,-10.4781685,3,16.203068,8.294318,1
2013-12-14,5.4440346,-10.631363,3,16.195616,8.296523,1
2013-12-15,5.9085355,-10.980646,3,16.204685,8.295264,1
2013-12-16,5.281529,-10.481078,3,16.21376,8.299218,1
2013-12-17,5.2851305,-10.485547,3,16.303875,8.266773,1
2013-12-18,5.288482,-10.491722,3,16.239025,8.286252,1
2013-12-19,5.285009,-10.469225,3,16.216583,8.295394,1
2013-12-20,5.3076644,-10.509918,3,8.509022,5.8296876,3
2013-12-21,5.440095,-10.651474,3,8.532803,5.79437,3
2013-12-22,5.9355545,-10.971278,3,8.549844,5.796818,3
2013-12-23,5.4433827,-10.634092,3,9.798419,5.2714252,3
2013-12-24,5.912355,-10.985014,3,12.484967,3.6275392,3
2013-12-25,5.98598,-11.054932,3,12.888994,3.348005,3
2013-12-26,5.5410366,-10.698405,3,12.481521,3.6719954,3
2013-12-27,5.425902,-10.686873,3,12.03775,4.032442,3
2013-12-28,5.4867096,-10.715297,3,9.834051,5.352399,3
2013-12-29,5.9192324,-10.997455,3,8.99757,5.9608073,3
2013-12-30,5.5300274,-10.690413,3,12.016259,4.033231,3
2013-12-31,5.920522,-10.992562,3,12.736271,3.5176866,3
2014-01-01,6.2024546,-10.98428,3,12.929408,3.3512185,3
2014-01-02,6.454826,-10.886146,3,13.00568,12.032903,5
2014-01-03,6.5731153,-10.85033,3,13.007706,12.036764,5
2014-01-04,6.4828014,-10.874602,3,13.012117,12.041807,5
2014-01-05,6.295018,-10.941103,3,13.012107,12.04172,5
2014-01-06,6.325365,-10.937071,3,12.996809,12.021878,5
2014-01-07,6.5936365,-10.847649,3,13.007787,12.037045,5
2014-01-08,6.6491084,-10.8259945,3,12.984938,12.014195,5
2014-01-09,6.6543717,-10.819041,3,13.0100355,12.039802,5
2014-01-10,6.649098,-10.818064,3,13.012526,12.04208,5
2014-01-11,6.5648165,-10.8489685,3,13.013217,12.042932,5
2014-01-12,6.3438487,-10.928184,3,13.012193,12.042023,5
2014-01-13,6.679137,-10.808392,3,13.013965,12.043453,5
2014-01-14,6.693498,-10.801736,3,13.018386,12.048291,5
2014-01-15,6.685395,-10.799973,3,6.484682,5.1764884,3
2014-01-16,6.6927695,-10.800316,3,13.017144,12.046965,5
2014-01-17,6.676201,-10.8017435,3,13.014857,12.044461,5
2014-01-18,6.634134,-10.819808,3,13.01453,12.044102,5
2014-01-19,6.3978033,-10.882,3,13.0034685,12.033083,5
2014-01-20,6.6944275,-10.794347,3,13.014339,12.044047,5
2014-01-21,6.6885357,-10.798211,3,6.6876483,5.0842237,3
2014-01-22,6.693599,-10.789999,3,6.46628,5.20082,3
2014-01-23,6.690973,-10.793432,3,6.929313,4.8238506,3
2014-01-24,6.6992645,-10.7887535,3,7.13559,4.7007656,3
2014-01-25,6.687567,-10.796238,3,7.685851,4.1845098,3
2014-01-26,6.415284,-10.900343,3,8.276153,4.3376164,3
2014-01-27,6.703799,-10.791712,3,6.888074,4.7944374,3
2014-01-28,6.6842256,-10.778029,3,7.203853,4.435102,3
2014-01-29,6.702165,-10.787903,3,7.4276137,4.134977,3
2014-01-30,6.7147613,-10.760759,3,7.6711254,4.0104294,3
2014-01-31,6.7050223,-10.789138,3,7.6708593,3.897814,3
2014-02-01,7.7154064,-10.813669,3,-1.3919129,-5.260204,6
2014-02-02,7.587827,-10.849343,3,-1.392219,-5.260357,6
2014-02-03,7.7257814,-10.8073,3,-1.3974696,-5.269503,6
2014-02-04,7.732556,-10.8056345,3,-1.3924122,-5.260887,6
2014-02-05,7.721286,-10.7962265,3,-1.3921204,-5.2603536,6
2014-02-06,7.7315106,-10.801726,3,-1.3919344,-5.2598286,6
2014-02-07,7.7347555,-10.80596,3,-1.39115,-5.2586827,6
2014-02-08,7.7211947,-10.811836,3,-1.3913372,-5.258897,6
2014-02-09,7.6067333,-10.847788,3,-1.3908108,-5.2581787,6
2014-02-10,7.7303133,-10.804868,3,-1.3914672,-5.259237,6
2014-02-11,7.7354198,-10.805442,3,-1.3912811,-5.2588067,6
2014-02-12,7.724031,-10.795167,3,-1.3907521,-5.2581673,6
2014-02-13,7.736353,-10.805922,3,-1.3900776,-5.2571073,6
2014-02-14,7.7319508,-10.805487,3,-1.3893857,-5.256479,6
2014-02-15,7.7332053,-10.807025,3,-1.3897231,-5.256741,6
2014-02-16,7.612926,-10.861091,3,-1.3899618,-5.256854,6
2014-02-17,7.732882,-10.805662,3,-1.3895336,-5.2567716,6
2014-02-18,7.7332044,-10.805937,3,-1.3900334,-5.2570515,6
2014-02-19,7.725985,-10.801021,3,-1.3900621,-5.2569904,6
2014-02-20,7.7294474,-10.818856,3,-1.389552,-5.25679,6
2014-02-21,7.738414,-10.808393,3,-1.3878653,-5.257163,6
2014-02-22,7.716322,-10.809913,3,11.136418,6.0859365,3
2014-02-23,7.584632,-10.846174,3,11.173981,6.079101,3
2014-02-24,7.735673,-10.809004,3,11.65696,6.1576366,3
2014-02-25,7.7408085,-10.808286,3,11.615086,6.1028676,3
2014-02-26,7.7438335,-10.808599,3,11.570987,6.1351366,3
2014-02-27,7.7403865,-10.81246,3,11.360338,5.976408,3
2014-02-28,7.7563405,-10.811914,3,4.940517,1.7857598,6
2014-03-01,10.428787,-11.242484,3,-5.867485,-3.89028,6
2014-03-02,10.471102,-11.258622,3,-5.8682957,-3.8892348,6
2014-03-03,10.418176,-11.237768,3,-5.8683467,-3.8891926,6
2014-03-04,10.4321165,-11.246494,3,-5.868272,-3.8892274,6
2014-03-05,10.393131,-11.231855,3,-5.8682685,-3.8893156,6
2014-03-06,10.387443,-11.215903,3,-5.868279,-3.8892767,6
2014-03-07,10.394412,-11.224891,3,-5.868289,-3.889268,6
2014-03-08,10.437519,-11.253445,3,-5.8683453,-3.8892326,6
2014-03-09,10.485409,-11.255898,3,-5.868336,-3.8892343,6
2014-03-10,10.423678,-11.245811,3,-5.8682766,-3.8892708,6
2014-03-11,10.412691,-11.234452,3,-5.868279,-3.8892136,6
2014-03-12,10.406136,-11.2287655,3,-5.8683,-3.8892455,6
2014-03-13,10.392193,-11.225451,3,-5.8682885,-3.889292,6
2014-03-14,10.388667,-11.217883,3,-5.8683386,-3.8892643,6
2014-03-15,10.434041,-11.240785,3,-5.8682804,-3.889304,6
2014-03-16,10.462305,-11.25277,3,-5.868266,-3.8892763,6
2014-03-17,10.406582,-11.228331,3,-5.868252,-3.8892875,6
2014-03-18,10.38565,-11.2239065,3,-5.8682284,-3.88929,6
2014-03-19,10.368288,-11.1936,3,-5.868307,-3.8893955,6
2014-03-20,10.3600445,-11.196182,3,-5.8683124,-3.8893776,6
2014-03-21,10.408204,-11.229283,3,-1.389353,-5.256867,6
2014-03-22,10.423878,-11.232347,3,11.18893,5.7508273,3
2014-03-23,10.490389,-11.269158,3,11.193731,5.7495503,3
2014-03-24,10.50721,-11.276144,3,12.350714,3.7711258,3
2014-03-25,10.40942,-11.221111,3,11.123107,5.6569386,3
2014-03-26,10.425388,-11.244085,3,11.150105,5.6669865,3
2014-03-27,10.422434,-11.226627,3,11.097677,5.6353116,3
2014-03-28,10.407651,-11.217638,3,11.216112,5.7105184,3
2014-03-29,10.409913,-11.230187,3,11.240221,5.74076,3
2014-03-30,10.511288,-11.253918,3,11.223455,5.7379413,3
2014-03-31,10.421472,-11.23117,3,11.288013,5.859819,3
2014-04-01,10.426728,-11.230923,3,5.106732,-1.0863019,6
2014-04-02,10.451844,-11.237031,3,5.1242814,-1.0826725,6
2014-04-03,10.58962,-11.326652,3,5.1656423,-1.0703883,6
2014-04-04,10.825721,-11.527805,3,5.1741886,-1.0705751,6
2014-04-05,10.637793,-11.3695345,3,5.167914,-1.0653304,6
2014-04-06,10.572429,-11.305602,3,5.1695023,-1.0688766,6
2014-04-07,10.893744,-11.618895,3,5.179965,-1.0684644,6
2014-04-08,10.913018,-11.655368,3,5.1792364,-1.0706489,6
2014-04-09,10.934525,-11.662934,3,5.1849895,-1.0658718,6
2014-04-10,10.924645,-11.667586,3,5.1906047,-1.064241,6
2014-04-11,10.93539,-11.664433,3,5.1872606,-1.0658114,6
2014-04-12,10.899992,-11.626856,3,5.1857076,-1.0669907,6
2014-04-13,10.942639,-11.637728,3,5.1865044,-1.0655982,6
2014-04-14,10.963177,-11.704809,3,6.5770264,5.621076,3
2014-04-15,10.998672,-11.766715,3,5.195918,-1.0598311,6
2014-04-16,11.041991,-11.791069,3,5.2026997,-1.0529038,6
2014-04-17,11.060962,-11.743804,3,12.780221,3.5968027,3
2014-04-18,11.069944,-11.7391815,3,12.876718,3.475826,3
2014-04-19,11.053351,-11.746117,3,12.512279,3.8160322,3
2014-04-20,11.054511,-11.740317,3,5.205757,-1.0541666,6
2014-04-21,11.032725,-11.821274,3,9.495621,2.9223793,3
2014-04-22,11.057394,-11.838601,3,9.488446,2.9466398,3
2014-04-23,11.01834,-11.822492,3,9.520362,3.0265865,3
2014-04-24,11.032565,-11.8215275,3,9.486126,3.0124664,3
2014-04-25,11.046807,-11.848524,3,9.499166,3.0666573,3
2014-04-26,11.052337,-11.81639,3,9.500199,3.0270607,3
2014-04-27,11.103399,-11.740996,3,9.494943,3.025537,3
2014-04-28,11.037652,-11.817076,3,9.502396,3.16765,3
2014-04-29,11.042582,-11.836269,3,9.501872,3.1656215,3
2014-04-30,11.032761,-11.828881,3,10.651072,6.0973935,3
2014-05-01,11.428998,-11.750882,3,12.6750965,3.5268798,3
2014-05-02,11.570575,-11.765583,3,13.962326,-2.7553658,4
2014-05-03,11.519708,-11.763976,3,13.968524,-2.7584808,4
2014-05-04,11.353517,-11.760902,3,13.977161,-2.765382,4
2014-05-05,11.54892,-11.759498,3,13.955188,-2.7486162,4
2014-05-06,11.573373,-11.767172,3,13.967148,-2.756704,4
2014-05-07,11.559227,-11.763389,3,13.96555,-2.7537549,4
2014-05-08,11.557945,-11.767735,3,6.475739,5.224026,3
2014-05-09,11.588148,-11.753747,3,6.46634,5.221608,3
2014-05-10,11.530464,-11.765199,3,14.001334,-2.784826,4
2014-05-11,11.39538,-11.687051,3,13.951406,-2.743116,4
